-0.005275072995573282,3.0562292522517964e-05,-0.01605304516851902,0.1333332657814026,0.7082093358039856,-3.434558629989624,-0.8663429617881775,-7.961119651794434,-0.818470299243927,-0.23099888861179352,9.50436019897461,5.8166913986206055
-0.005275072995573282,3.0562292522517964e-05,-0.01605304516851902,0.1647058129310608,0.6819409132003784,-3.6924548149108887,-0.9219417572021484,-8.509876251220703,-0.8228820562362671,-0.23279297351837158,9.722190856933594,5.8925580978393555
-0.005275072995573282,3.0562292522517964e-05,-0.01605304516851902,0.16862738132476807,0.6530932188034058,-3.9798195362091064,-0.9713483452796936,-9.106241226196289,-0.8236700296401978,-0.23413127660751343,9.944008827209473,5.97783088684082
-0.005275072995573282,3.0562292522517964e-05,-0.01605304516851902,0.19215679168701172,0.6225312948226929,-4.290851593017578,-1.017335295677185,-9.735879898071289,-0.8196344971656799,-0.23493626713752747,10.163064956665039,6.070982933044434
-0.005275072995573282,3.0562292522517964e-05,-0.01605304516851902,0.2431371808052063,0.5915153622627258,-4.613891124725342,-1.0622129440307617,-10.374573707580566,-0.8098348379135132,-0.23517224192619324,10.370930671691895,6.168659210205078
-0.005275072995573282,3.0562292522517964e-05,-0.01605304516851902,0.31372547149658203,0.559197723865509,-4.956999778747559,-1.111115574836731,-11.035791397094727,-0.7935724854469299,-0.2348230481147766,10.572819709777832,6.273413181304932
-0.005275072995573282,3.0562292522517964e-05,-0.01605304516851902,0.35686272382736206,0.5283805727958679,-5.288885593414307,-1.1582345962524414,-11.660038948059082,-0.7726434469223022,-0.23394429683685303,10.752296447753906,6.3758039474487305
-0.005275072995573282,3.0562292522517964e-05,-0.01605304516851902,0.384313702583313,0.49278733134269714,-5.677119255065918,-1.2115120887756348,-12.370527267456055,-0.7457424998283386,-0.23230725526809692,10.944497108459473,6.496844291687012
-0.005275072995573282,3.0562292522517964e-05,-0.01605304516851902,0.45490193367004395,0.455916166305542,-6.081995964050293,-1.2774769067764282,-13.094171524047852,-0.7214563488960266,-0.22996604442596436,11.127354621887207,6.62479305267334
-0.005275072995573282,3.0562292522517964e-05,-0.01605304516851902,0.498039186000824,0.4156189560890198,-6.5224785804748535,-1.3584073781967163,-13.860678672790527,-0.6971248388290405,-0.2266891598701477,11.308435440063477,6.765805244445801
-0.005275072995573282,3.0562292522517964e-05,-0.006934263277798891,0.5529411435127258,0.373699814081192,-6.977160453796387,-1.4430646896362305,-14.62999439239502,-0.6714416742324829,-0.2225852608680725,11.478474617004395,6.913232803344727
