-0.817682048922401,-8.027778602386748,-1.7306763195392745,-17.081665973995133,-0.13732893486908507,-0.055846178679570146,6.780621029507808,2.3615745413524905,-0.8891527637594253,-9.624888677788993
-0.8873276620709886,-8.839065708418891,-1.5196996919917864,-18.34361982986213,-0.0242373129950132,-0.041164931064828394,6.822909944265181,2.62290994426518,-0.919917864476386,-10.152889410384278
-0.9653723340161465,-9.82470026509218,-1.4526091245933246,-19.88866128449211,0.12747205988673335,-0.025427574105313894,6.919418002168936,2.9424328232317145,-0.9562597903361851,-10.81190504880106
-0.9817242966674716,-10.224930572325524,-1.4204789000241487,-20.216101183289062,0.31018134206713355,-0.007469134870804153,6.579419222410046,3.091674716252113,-0.926346293165902,-10.797391934315383
-1.1193598467331705,-11.88397634934267,-1.6938007861531348,-22.902061174605272,0.5632659212525599,0.012094743013807228,6.992666974962013,3.628278390698289,-0.9978199114751932,-12.058399947149368
-0.9671412965401652,-10.415644079971267,-1.4787464084759967,-19.5908954866515,0.6568205285526159,0.027578040823656173,5.632557165090387,3.2133514904824616,-0.8083323356877768,-10.186519813240752
-1.1344829092953979,-12.374384461061462,-1.6981427442397714,-22.64578393823333,0.8574286430786066,0.0521783239102681,6.126117089184753,3.8579852878594445,-0.8802966745698827,-11.656878837619308
-1.1435819554543303,-12.557501183151917,-2.0459395705158543,-22.444273544723142,0.7532499704212021,0.07261410021296734,5.671438712730715,3.968409843823947,-0.8187411263606247,-11.394226218646475
-1.2789723197530116,-13.980250015134088,-2.568610388038017,-24.32777407833404,0.7722452176281858,0.10400334463345239,5.747230461892366,4.475513045583873,-0.8339487862461408,-12.225437375143773
-1.3557277851458887,-14.705092221331196,-2.737944142865955,-24.88082166430202,0.8306319782863488,0.13272623527234595,5.499321448399235,4.768027882302141,-0.8004441428659552,-12.410338658935292
-1.370177124299845,-14.688654510785366,-2.862575974258134,-24.212966273388155,0.7477691872244071,0.15517043930997498,4.995381956858539,4.825259206292456,-0.7293528780836611,-11.98236205458229
-1.557499085198512,-16.393700067085444,-3.5795572360797707,-26.352229066292615,0.6055051991217906,0.199082244465451,5.047020796487162,5.455662621211197,-0.7464780142709032,-12.925291211807037
-1.6612180799295557,-17.06701476858432,-3.988174318729531,-26.72242476673052,0.46428543842303654,0.23445706914663536,4.741982327133411,5.757832293147129,-0.7138355063956003,-13.023048878452697
-1.6147114920156844,-16.2529692561232,-3.464564272319145,-24.744104108654884,0.3574668267318293,0.24678611766210148,4.0666306756833555,5.556074899130533,-0.6246519293061318,-12.02023072114565
-2.1589776378778938,-21.431143025772183,-4.0775583644829165,-31.647583448094956,0.22991876516492885,0.35181405338054955,4.779067479834743,7.419306184012067,-0.7596563709095678,-15.34841628959276
-1.8836672595672446,-18.526315789473685,-3.387313035859566,-26.66700043807497,-0.08029484010263471,0.32278400556981035,3.681957569309719,6.501767945428375,-0.611802991426247,-12.890919331622754
-2.1357677990678767,-20.789034411915768,-3.923881291730868,-29.08551617873652,-0.5290230161787365,0.3805268321456086,3.666249357986646,7.377439650744735,-0.650231124807396,-14.070878274268106
-2.159154140580731,-20.71296354592961,-4.353223572372977,-28.155197380847447,-1.1150443870805264,0.3965880383114021,3.210382169615312,7.43376566139898,-0.6306113454637033,-13.649814266826166
-2.372053096656234,-22.31323454266735,-5.159970618293306,-29.480263157894736,-1.8037014563106797,0.4461273832715892,3.0029701073071027,8.09156234031681,-0.6765457332652018,-14.326009197751661
-2.4312047553669496,-22.3511295556665,-5.566923052920619,-28.740951073389915,-2.345446673739391,0.46514383697890666,2.5716425361957063,8.183100349475787,-0.690963554667998,-13.99700449326011
-2.760649211748279,-24.743180932588647,-6.489820106507339,-30.937524353812183,-3.098271691128718,0.5339733143103,2.380146772308092,9.14173918690739,-0.7928302376932069,-15.11676841148201
-2.696120120283459,-23.609529433704232,-6.092349412569155,-28.629203704854852,-3.200041182321129,0.5248104059178218,1.8511220239945299,8.798253247964194,-0.7897059737676385,-14.097345682849506
-2.785281820156386,-23.833912539820446,-6.249876918621489,-28.008514335360555,-3.5295196206197508,0.5434162775123081,1.4552273385461918,8.948827106863597,-0.8368375325803649,-13.908369533738778
